batsman,runs,balls,sr,pos,not_out,team_id,dots,c1,c2,c3,c4,c6,inn_id,m_id,t_id,   
6,15,11,136.36,7,0,40,3,5,1,0,2,0,284,142,6
32,44,29,151.72,5,0,40,6,16,0,0,7,0,284,142,6
298,0,2,0,2,0.4,38,2,0,0,0,0,0,285,143,6
238,10,11,90.91,1,3.5,38,6,4,0,0,0,1,285,143,6
45,34,16,212.5,3,5.2,38,5,6,0,0,1,4,285,143,6
272,7,4,175,5,6.3,38,2,1,0,0,0,1,285,143,6
34,18,14,128.57,4,8.6,38,4,8,0,0,1,1,285,143,6
33,11,10,110,6,9.5,38,4,5,0,0,0,1,285,143,6
157,3,4,75,7,10.3,38,1,3,0,0,0,0,285,143,6
280,0,1,0,9,10.4,38,1,0,0,0,0,0,285,143,6
125,41,29,141.38,8,19.3,38,10,12,0,1,5,1,285,143,6
269,32,28,114.29,10,0,38,10,12,2,0,4,0,285,143,6
106,1,1,100,11,0,38,0,1,0,0,0,0,285,143,6
71,70,41,170.73,2,14.2,42,7,24,0,0,7,3,286,143,6
173,9,6,150,3,15.6,42,3,1,0,0,2,0,286,143,6
231,1,2,50,4,17.1,42,1,1,0,0,0,0,286,143,6
276,76,54,140.74,1,0,42,17,24,1,0,11,1,286,143,6
195,6,3,200,5,0,42,2,0,0,0,0,1,286,143,6
88,15,9,166.67,1,2.5,39,3,3,0,0,3,0,287,144,6
185,73,42,173.81,2,15.5,39,8,23,0,0,8,3,287,144,6
84,58,46,126.09,3,16.1,39,17,22,0,0,3,4,287,144,6
137,8,8,100,4,19.1,39,3,4,0,0,1,0,287,144,6
265,5,3,166.67,6,19.6,39,1,1,0,0,1,0,287,144,6
287,15,13,115.38,5,0,39,6,5,0,0,1,1,287,144,6
112,0,0,0,7,0,39,0,0,0,0,0,0,287,144,6
288,2,5,40,2,3.3,41,3,2,0,0,0,0,288,144,6
3,67,42,159.52,3,16.3,41,8,25,1,0,4,4,288,144,6
171,69,55,125.45,1,0,41,17,29,1,0,5,3,288,144,6
148,38,15,253.33,4,0,41,4,4,0,0,4,3,288,144,6
1,47,41,114.63,2,13.3,34,12,23,1,0,4,1,289,145,6
61,0,1,0,3,13.4,34,1,0,0,0,0,0,289,145,6
305,0,2,0,4,13.6,34,2,0,0,0,0,0,289,145,6
2,70,53,132.08,1,16.6,34,12,32,0,0,8,1,289,145,6
235,24,10,240,6,0,34,1,4,0,0,5,0,289,145,6
16,24,14,171.43,5,0,34,4,6,0,0,3,1,289,145,6
57,51,35,145.71,2,11.4,33,11,17,0,0,4,3,290,145,6
317,9,13,69.23,3,15.1,33,5,7,1,0,0,0,290,145,6
149,0,2,0,4,15.3,33,2,0,0,0,0,0,290,145,6
83,68,44,154.55,1,16.1,33,11,22,0,0,10,1,290,145,6
98,27,14,192.86,5,19.5,33,4,5,0,0,4,1,290,145,6
297,9,11,81.82,6,0,33,5,5,0,0,1,0,290,145,6
283,1,1,100,7,0,33,0,1,0,0,0,0,290,145,6
100,6,7,85.71,2,1.4,32,4,2,0,0,1,0,291,146,6
159,3,5,60,1,2.5,32,2,3,0,0,0,0,291,146,6
261,1,6,16.67,4,4.1,32,5,1,0,0,0,0,291,146,6
74,50,41,121.95,5,16.2,32,13,22,0,0,4,2,291,146,6
318,14,10,140,6,0,32,2,6,0,0,2,0,291,146,6
85,69,51,135.29,3,0,32,14,27,0,0,9,1,291,146,6
300,12,10,120,1,3.2,31,4,4,0,0,2,0,292,146,6
194,16,14,114.29,2,5.1,31,7,4,0,0,3,0,292,146,6
222,43,28,153.57,3,11.2,31,9,11,0,0,8,0,292,146,6
28,45,40,112.5,4,17.2,31,14,19,2,0,4,1,292,146,6
264,26,14,185.71,5,0,31,2,8,0,0,3,1,292,146,6
177,1,2,50,6,0,31,1,1,0,0,0,0,292,146,6
71,19,11,172.73,1,2.3,42,5,2,0,1,2,1,293,147,6
173,1,3,33.33,3,3.1,42,2,1,0,0,0,0,293,147,6
195,48,29,165.52,4,13.3,42,8,14,0,0,4,3,293,147,6
231,6,13,46.15,5,18.4,42,7,6,0,0,0,0,293,147,6
60,14,4,350,6,0,42,1,0,0,0,2,1,293,147,6
276,103,60,171.67,2,0,42,13,31,1,0,10,5,293,147,6
298,8,7,114.29,2,2.1,38,2,4,0,0,1,0,294,147,6
238,10,10,100,1,3.2,38,3,6,0,0,1,0,294,147,6
34,9,9,100,4,6.4,38,3,5,0,0,1,0,294,147,6
45,51,41,124.39,3,15.6,38,12,21,1,0,7,0,294,147,6
157,4,3,133.33,6,16.5,38,2,0,0,0,1,0,294,147,6
272,63,38,165.79,5,18.4,38,6,23,0,0,7,2,294,147,6
125,0,1,0,8,18.5,38,1,0,0,0,0,0,294,147,6
296,9,4,225,9,0,38,0,2,0,1,1,0,294,147,6
33,7,7,100,7,0,38,2,4,0,1,0,0,294,147,6
88,22,23,95.65,1,6.4,39,12,8,0,0,2,1,295,148,6
185,24,20,120,2,7.2,39,7,10,0,0,2,1,295,148,6
137,10,8,125,4,8.5,39,6,0,0,0,1,1,295,148,6
84,19,12,158.33,3,10.5,39,5,3,1,0,2,1,295,148,6
48,2,7,28.57,5,11.5,39,5,2,0,0,0,0,295,148,6
287,33,19,173.68,6,0,39,2,13,0,0,2,2,295,148,6
112,64,33,193.94,7,0,39,8,12,1,0,11,1,295,148,6
301,128,68,188.24,2,16.5,36,17,28,2,0,15,6,296,148,6
216,48,35,137.14,1,0,36,7,22,0,0,5,1,296,148,6
31,0,1,0,3,0,36,1,0,0,0,0,0,296,148,6
172,32,34,94.12,2,11.4,35,11,18,3,0,2,0,297,149,6
197,0,2,0,3,11.6,35,2,0,0,0,0,0,297,149,6
246,8,8,100,4,14.2,35,3,4,0,0,1,0,297,149,6
228,4,2,200,5,14.4,35,1,0,0,0,1,0,297,149,6
43,91,59,154.24,1,19.3,35,16,28,2,1,8,4,297,149,6
267,1,1,100,7,0,35,0,1,0,0,0,0,297,149,6
99,25,16,156.25,6,0,35,4,8,0,1,2,1,297,149,6
300,39,28,139.29,1,6.3,31,12,11,0,0,1,4,298,149,6
222,1,3,33.33,3,7.1,31,2,1,0,0,0,0,298,149,6
28,10,8,125,4,9.1,31,4,2,0,0,2,0,298,149,6
264,10,9,111.11,5,11.3,31,5,2,0,0,2,0,298,149,6
113,52,28,185.71,6,0,31,7,10,2,0,8,1,298,149,6
194,49,35,140,2,0,31,10,19,1,0,1,4,298,149,6
2,10,8,125,1,1.5,34,3,4,0,0,0,1,299,150,6
305,1,4,25,3,3.3,34,3,1,0,0,0,0,299,150,6
16,1,5,20,4,4.2,34,4,1,0,0,0,0,299,150,6
235,15,16,93.75,5,9.5,34,5,9,1,0,1,0,299,150,6
1,35,37,94.59,2,15.1,34,9,25,1,0,2,0,299,150,6
110,33,24,137.5,6,16.2,34,6,13,0,0,5,0,299,150,6
61,10,10,100,7,19.5,34,3,6,0,0,1,0,299,150,6
234,31,15,206.67,8,0,34,5,3,1,0,5,1,299,150,6
91,1,1,100,9,0,34,0,1,0,0,0,0,299,150,6
83,53,44,120.45,1,15.2,33,12,25,0,0,7,0,300,150,6
317,20,7,285.71,3,0,33,1,2,0,0,3,1,300,150,6
57,67,50,134,2,0,33,13,29,0,0,5,3,300,150,6
298,11,8,137.5,2,2.2,38,3,3,0,0,2,0,301,151,6
238,28,28,100,1,10.6,38,7,18,1,0,2,0,301,151,6
34,0,1,0,4,11.2,38,1,0,0,0,0,0,301,151,6
45,60,47,127.66,3,18.1,38,10,30,0,0,6,1,301,151,6
272,40,27,148.15,5,18.6,38,8,13,0,1,3,2,301,151,6
157,8,6,133.33,6,19.5,38,3,2,0,0,0,1,301,151,6
125,1,3,33.33,7,0,38,2,1,0,0,0,0,301,151,6
320,1,1,100,8,0,38,0,1,0,0,0,0,301,151,6
245,29,13,223.08,1,4.4,37,4,3,0,0,5,1,302,151,6
138,33,18,183.33,2,5.3,37,9,3,0,0,3,3,302,151,6
73,31,17,182.35,3,10.5,37,3,9,0,0,4,1,302,151,6
278,21,22,95.45,4,12.1,37,10,9,0,0,3,0,302,151,6
285,18,13,138.46,5,15.4,37,4,6,0,0,3,0,302,151,6
268,1,1,100,7,0,37,0,1,0,0,0,0,302,151,6
8,21,12,175,6,0,37,3,5,0,0,4,0,302,151,6
